"Date Time, GMT-07:00","Temp, °C"
19-11-19 13:20:08,18.140
19-11-19 14:20:08,18.140
19-11-19 15:20:08,17.665
19-11-19 16:20:08,18.236
19-11-19 17:20:08,17.094
19-11-19 18:20:08,16.523
19-11-19 19:20:08,16.046
19-11-19 20:20:08,15.855
19-11-19 21:20:08,15.473
19-11-19 22:20:08,14.709
19-11-19 23:20:08,13.461
19-11-20 00:20:08,12.980
19-11-20 01:20:08,12.497
19-11-20 02:20:08,12.207
19-11-20 03:20:08,12.497
19-11-20 04:20:08,12.110
19-11-20 05:20:08,12.110
19-11-20 06:20:08,12.110
19-11-20 07:20:08,12.110
19-11-20 08:20:08,12.207
19-11-20 09:20:08,13.558
19-11-20 10:20:08,16.999
19-11-20 11:20:08,19.377
19-11-20 12:20:08,20.138
19-11-20 13:20:08,18.996
19-11-20 14:20:08,19.377
19-11-20 15:20:08,18.236
19-11-20 16:20:08,16.713
19-11-20 17:20:08,15.091
19-11-20 18:20:08,13.654
19-11-20 19:20:08,13.076
19-11-20 20:20:08,12.594
19-11-20 21:20:08,12.207
19-11-20 22:20:08,12.110
19-11-20 23:20:08,12.013
19-11-21 00:20:08,11.916
19-11-21 01:20:08,11.625
19-11-21 02:20:08,11.431
19-11-21 03:20:08,11.334
19-11-21 04:20:08,10.846
19-11-21 05:20:08,10.944
19-11-21 06:20:08,10.161
19-11-21 07:20:08,10.063
19-11-21 08:20:08,10.063
19-11-21 09:20:08,10.063
19-11-21 10:20:08,12.207
19-11-21 11:20:08,13.269
19-11-21 12:20:08,16.237
19-11-21 13:20:08,16.999
19-11-21 14:20:08,14.804
19-11-21 15:20:08,13.942
19-11-21 16:20:08,12.883
19-11-21 17:20:08,12.110
19-11-21 18:20:08,11.819
19-11-21 19:20:08,11.528
19-11-21 20:20:08,10.944
19-11-21 21:20:08,10.846
19-11-21 22:20:08,10.553
19-11-21 23:20:08,10.553
19-11-22 00:20:08,10.455
19-11-22 01:20:08,10.357
19-11-22 02:20:08,10.259
19-11-22 03:20:08,10.063
19-11-22 04:20:08,9.275
19-11-22 05:20:08,8.581
19-11-22 06:20:08,8.481
19-11-22 07:20:08,8.082
19-11-22 08:20:08,7.983
19-11-22 09:20:08,8.779
19-11-22 10:20:08,11.722
19-11-22 11:20:08,14.996
19-11-22 12:20:08,15.569
19-11-22 13:20:08,16.903
19-11-22 14:20:08,16.618
19-11-22 15:20:08,15.473
19-11-22 16:20:08,14.038
19-11-22 17:20:08,12.497
19-11-22 18:20:08,11.139
19-11-22 19:20:08,10.161
19-11-22 20:20:08,9.472
19-11-22 21:20:08,8.879
19-11-22 22:20:08,8.382
19-11-22 23:20:08,7.882
19-11-23 00:20:08,7.481
19-11-23 01:20:08,7.079
19-11-23 02:20:08,6.674
19-11-23 03:20:08,6.370
19-11-23 04:20:08,6.370
19-11-23 05:20:08,6.674
19-11-23 06:20:08,6.674
19-11-23 07:20:08,6.674
19-11-23 08:20:08,7.179
19-11-23 09:20:08,7.983
19-11-23 10:20:08,10.748
19-11-23 11:20:08,13.654
19-11-23 12:20:08,16.427
19-11-23 13:20:08,18.140
19-11-23 14:20:08,17.570
19-11-23 15:20:08,16.046
19-11-23 16:20:08,14.900
19-11-23 17:20:08,13.269
19-11-23 18:20:08,11.819
19-11-23 19:20:08,10.944
19-11-23 20:20:08,10.455
19-11-23 21:20:08,10.357
19-11-23 22:20:08,10.161
19-11-23 23:20:08,9.768
19-11-24 00:20:08,9.373
19-11-24 01:20:08,8.879
19-11-24 02:20:08,8.481
19-11-24 03:20:08,7.983
19-11-24 04:20:08,7.782
19-11-24 05:20:08,7.582
19-11-24 06:20:08,7.481
19-11-24 07:20:08,7.983
19-11-24 08:20:08,8.680
19-11-24 09:20:08,10.553
19-11-24 10:20:08,12.883
19-11-24 11:20:08,16.141
19-11-24 12:20:08,19.187
19-11-24 13:20:08,20.710
19-11-24 14:20:08,18.996
19-11-24 15:20:08,17.094
19-11-24 16:20:08,15.569
19-11-24 17:20:08,13.846
19-11-24 18:20:08,12.304
19-11-24 19:20:08,11.528
19-11-24 20:20:08,10.846
19-11-24 21:20:08,10.455
19-11-24 22:20:08,9.768
19-11-24 23:20:08,9.275
19-11-25 00:20:08,9.077
19-11-25 01:20:08,9.077
19-11-25 02:20:08,8.978
19-11-25 03:20:08,8.779
19-11-25 04:20:08,8.581
19-11-25 05:20:08,8.182
19-11-25 06:20:08,7.983
19-11-25 07:20:08,7.682
19-11-25 08:20:08,8.680
19-11-25 09:20:08,10.553
19-11-25 10:20:08,12.594
19-11-25 11:20:08,15.473
19-11-25 12:20:08,16.237
19-11-25 13:20:08,16.808
19-11-25 14:20:08,15.664
19-11-25 15:20:08,14.421
19-11-25 16:20:08,12.980
19-11-25 17:20:08,11.431
19-11-25 18:20:08,10.553
19-11-25 19:20:08,9.866
19-11-25 20:20:08,9.275
19-11-25 21:20:08,8.879
19-11-25 22:20:08,8.581
19-11-25 23:20:08,8.182
19-11-26 00:20:08,7.882
19-11-26 01:20:08,7.582
19-11-26 02:20:08,7.381
19-11-26 03:20:08,7.079
19-11-26 04:20:08,7.582
19-11-26 05:20:08,8.082
19-11-26 06:20:08,7.983
19-11-26 07:20:08,7.882
19-11-26 08:20:08,7.983
19-11-26 09:20:08,8.978
19-11-26 10:20:08,9.866
19-11-26 11:20:08,12.690
19-11-26 12:20:08,14.900
19-11-26 13:20:08,17.284
19-11-26 14:20:08,15.473
19-11-26 15:20:08,13.461
19-11-26 16:20:08,12.110
19-11-26 17:20:08,10.357
19-11-26 18:20:08,8.779
19-11-26 19:20:08,7.682
19-11-26 20:20:08,7.079
19-11-26 21:20:08,6.573
19-11-26 22:20:08,6.064
19-11-26 23:20:08,5.757
19-11-27 00:20:08,5.450
19-11-27 01:20:08,5.141
19-11-27 02:20:08,5.037
19-11-27 03:20:08,4.934
19-11-27 04:20:08,5.037
19-11-27 05:20:08,5.141
19-11-27 06:20:08,5.037
19-11-27 07:20:08,5.037
19-11-27 08:20:08,6.166
19-11-27 09:20:08,8.082
19-11-27 10:20:08,10.455
19-11-27 11:20:08,11.236
19-11-27 12:20:08,11.236
19-11-27 13:20:08,12.110
19-11-27 14:20:08,12.110
19-11-27 15:20:08,11.916
19-11-27 16:20:08,11.625
19-11-27 17:20:08,10.651
19-11-27 18:20:08,10.259
19-11-27 19:20:08,10.063
19-11-27 20:20:08,9.965
19-11-27 21:20:08,9.965
19-11-27 22:20:08,10.063
19-11-27 23:20:08,9.965
19-11-28 00:20:08,9.866
19-11-28 01:20:08,9.768
19-11-28 02:20:08,9.768
19-11-28 03:20:08,9.768
19-11-28 04:20:08,9.768
19-11-28 05:20:08,9.866
19-11-28 06:20:08,9.965
19-11-28 07:20:08,9.965
19-11-28 08:20:08,11.041
19-11-28 09:20:08,13.269
19-11-28 10:20:08,14.517
19-11-28 11:20:08,15.760
19-11-28 12:20:08,15.855
19-11-28 13:20:08,15.569
19-11-28 14:20:08,15.091
19-11-28 15:20:08,14.230
19-11-28 16:20:08,13.269
19-11-28 17:20:08,11.722
19-11-28 18:20:08,11.041
19-11-28 19:20:08,10.846
19-11-28 20:20:08,10.846
19-11-28 21:20:08,10.651
19-11-28 22:20:08,10.651
19-11-28 23:20:08,10.259
19-11-29 00:20:08,9.866
19-11-29 01:20:08,9.472
19-11-29 02:20:08,9.669
19-11-29 03:20:08,9.768
19-11-29 04:20:08,9.669
19-11-29 05:20:08,9.571
19-11-29 06:20:08,9.472
19-11-29 07:20:08,9.571
19-11-29 08:20:08,8.082
19-11-29 09:20:08,7.983
19-11-29 10:20:08,7.782
19-11-29 11:20:08,7.882
19-11-29 12:20:08,8.282
19-11-29 13:20:08,9.571
19-11-29 14:20:08,10.651
19-11-29 15:20:08,10.553
19-11-29 16:20:08,10.161
19-11-29 17:20:08,8.879
19-11-29 18:20:08,7.682
19-11-29 19:20:08,6.573
19-11-29 20:20:08,5.655
19-11-29 21:20:08,5.141
19-11-29 22:20:08,4.831
19-11-29 23:20:08,4.831
19-11-30 00:20:08,5.141
19-11-30 01:20:08,5.244
19-11-30 02:20:08,5.757
19-11-30 03:20:08,5.450
19-11-30 04:20:08,5.552
19-11-30 05:20:08,5.450
19-11-30 06:20:08,5.347
19-11-30 07:20:08,4.519
19-11-30 08:20:08,5.037
19-11-30 09:20:08,7.381
19-11-30 10:20:08,8.481
19-11-30 11:20:08,11.236
19-11-30 12:20:08,13.654
19-11-30 13:20:08,15.091
19-11-30 14:20:08,14.038
19-11-30 15:20:08,12.207
19-11-30 16:20:08,10.748
19-11-30 17:20:08,9.373
19-11-30 18:20:08,7.882
19-11-30 19:20:08,6.877
19-11-30 20:20:08,6.064
19-11-30 21:20:08,5.450
19-11-30 22:20:08,4.831
19-11-30 23:20:08,4.311
19-12-01 00:20:08,3.893
19-12-01 01:20:08,3.472
19-12-01 02:20:08,3.049
19-12-01 03:20:08,2.837
19-12-01 04:20:08,2.517
19-12-01 05:20:08,2.303
19-12-01 06:20:08,2.088
19-12-01 07:20:08,1.980
19-12-01 08:20:08,2.195
19-12-01 09:20:08,3.049
19-12-01 10:20:08,5.962
19-12-01 11:20:08,10.063
19-12-01 12:20:08,14.038
19-12-01 13:20:08,16.237
19-12-01 14:20:08,14.804
19-12-01 15:20:08,13.269
19-12-01 16:20:08,12.207
19-12-01 17:20:08,10.553
19-12-01 18:20:08,8.978
19-12-01 19:20:08,7.983
19-12-01 20:20:08,7.179
19-12-01 21:20:08,6.573
19-12-01 22:20:08,5.962
19-12-01 23:20:08,5.450
19-12-02 00:20:08,5.037
19-12-02 01:20:08,4.727
19-12-02 02:20:08,4.415
19-12-02 03:20:08,4.207
19-12-02 04:20:08,4.311
19-12-02 05:20:08,3.893
19-12-02 06:20:08,3.683
19-12-02 07:20:08,3.472
19-12-02 08:20:08,3.472
19-12-02 09:20:08,4.519
19-12-02 10:20:08,7.280
19-12-02 11:20:08,11.236
19-12-02 12:20:08,15.282
19-12-02 13:20:08,17.379
19-12-02 14:20:08,16.141
19-12-02 15:20:08,14.421
19-12-02 16:20:08,12.980
19-12-02 17:20:08,11.139
19-12-02 18:20:08,9.571
19-12-02 19:20:08,8.481
19-12-02 20:20:08,7.782
19-12-02 21:20:08,7.079
19-12-02 22:20:08,6.471
19-12-02 23:20:08,6.064
19-12-03 00:20:08,5.655
19-12-03 01:20:08,5.244
19-12-03 02:20:08,4.934
19-12-03 03:20:08,4.623
19-12-03 04:20:08,4.415
19-12-03 05:20:08,4.102
19-12-03 06:20:08,3.788
19-12-03 07:20:08,3.788
19-12-03 08:20:08,4.831
19-12-03 09:20:08,7.179
19-12-03 10:20:08,9.768
19-12-03 11:20:08,12.594
19-12-03 12:20:08,15.091
19-12-03 13:20:08,15.473
19-12-03 14:20:08,15.664
19-12-03 15:20:08,14.804
19-12-03 16:20:08,13.942
19-12-03 17:20:08,12.980
19-12-03 18:20:08,11.625
19-12-03 19:20:08,11.334
19-12-03 20:20:08,11.041
19-12-03 21:20:08,10.748
19-12-03 22:20:08,10.455
19-12-03 23:20:08,10.357
19-12-04 00:20:08,10.259
19-12-04 01:20:08,10.063
19-12-04 02:20:08,9.866
19-12-04 03:20:08,10.063
19-12-04 04:20:08,10.161
19-12-04 05:20:08,10.063
19-12-04 06:20:08,10.063
19-12-04 07:20:08,10.161
19-12-04 08:20:08,10.259
19-12-04 09:20:08,10.357
19-12-04 10:20:08,11.819
19-12-04 11:20:08,13.365
19-12-04 12:20:08,16.141
19-12-04 13:20:08,19.472
19-12-04 14:20:08,17.284
19-12-04 15:20:08,16.523
19-12-04 16:20:08,15.473
19-12-04 17:20:08,13.846
19-12-04 18:20:08,12.787
19-12-04 19:20:08,12.110
19-12-04 20:20:08,11.722
19-12-04 21:20:08,11.625
19-12-04 22:20:08,11.819
19-12-04 23:20:08,11.916
19-12-05 00:20:08,11.916
19-12-05 01:20:08,11.819
19-12-05 02:20:08,11.528
19-12-05 03:20:08,10.846
19-12-05 04:20:08,10.455
19-12-05 05:20:08,10.357
19-12-05 06:20:08,10.161
19-12-05 07:20:08,9.965
19-12-05 08:20:08,9.965
19-12-05 09:20:08,10.161
19-12-05 10:20:08,11.819
19-12-05 11:20:08,14.900
19-12-05 12:20:08,17.760
19-12-05 13:20:08,19.092
19-12-05 14:20:08,17.855
19-12-05 15:20:08,16.046
19-12-05 16:20:08,14.804
19-12-05 17:20:08,13.173
19-12-05 18:20:08,11.625
19-12-05 19:20:08,10.553
19-12-05 20:20:08,9.768
19-12-05 21:20:08,9.077
19-12-05 22:20:08,8.481
19-12-05 23:20:08,7.983
19-12-06 00:20:08,7.481
19-12-06 01:20:08,7.179
19-12-06 02:20:08,6.674
19-12-06 03:20:08,6.370
19-12-06 04:20:08,6.064
19-12-06 05:20:08,5.860
19-12-06 06:20:08,5.655
19-12-06 07:20:08,5.655
19-12-06 08:20:08,6.471
19-12-06 09:20:08,7.582
19-12-06 10:20:08,9.768
19-12-06 11:20:08,13.076
19-12-06 12:20:08,16.618
19-12-06 13:20:08,18.045
19-12-06 14:20:08,17.379
19-12-06 15:20:08,15.760
19-12-06 16:20:08,14.709
19-12-06 17:20:08,13.076
19-12-06 18:20:08,11.916
19-12-06 19:20:08,10.944
19-12-06 20:20:08,10.748
19-12-06 21:20:08,9.965
19-12-06 22:20:08,9.571
19-12-06 23:20:08,9.176
19-12-07 00:20:08,8.779
19-12-07 01:20:08,8.382
19-12-07 02:20:08,8.082
19-12-07 03:20:08,7.782
19-12-07 04:20:08,7.481
19-12-07 05:20:08,7.381
19-12-07 06:20:08,7.079
19-12-07 07:20:08,7.179
19-12-07 08:20:08,8.182
19-12-07 09:20:08,9.965
19-12-07 10:20:08,12.207
19-12-07 11:20:08,14.613
19-12-07 12:20:08,17.570
19-12-07 13:20:08,19.662
19-12-07 14:20:08,18.426
19-12-07 15:20:08,17.094
19-12-07 16:20:08,15.951
19-12-07 17:20:08,14.517
19-12-07 18:20:08,12.980
19-12-07 19:20:08,11.916
19-12-07 20:20:08,11.625
19-12-07 21:20:08,11.334
19-12-07 22:20:08,10.944
19-12-07 23:20:08,11.041
19-12-08 00:20:08,10.748
19-12-08 01:20:08,10.455
19-12-08 02:20:08,9.965
19-12-08 03:20:08,10.455
19-12-08 04:20:08,10.748
19-12-08 05:20:08,10.846
19-12-08 06:20:08,11.041
19-12-08 07:20:08,11.139
19-12-08 08:20:08,11.625
19-12-08 09:20:08,12.207
19-12-08 10:20:08,12.497
19-12-08 11:20:08,13.076
19-12-08 12:20:08,13.461
19-12-08 13:20:08,13.846
19-12-08 14:20:08,14.996
19-12-08 15:20:08,14.804
19-12-08 16:20:08,14.038
19-12-08 17:20:08,13.076
19-12-08 18:20:08,12.207
19-12-08 19:20:08,11.722
19-12-08 20:20:08,11.528
19-12-08 21:20:08,11.431
19-12-08 22:20:08,11.528
19-12-08 23:20:08,11.334
19-12-09 00:20:08,10.944
19-12-09 01:20:08,10.944
19-12-09 02:20:08,10.846
19-12-09 03:20:08,10.846
19-12-09 04:20:08,10.651
19-12-09 05:20:08,10.455
19-12-09 06:20:08,10.063
19-12-09 07:20:08,10.161
19-12-09 08:20:08,10.161
19-12-09 09:20:08,10.063
19-12-09 10:20:08,11.819
19-12-09 11:20:08,13.558
19-12-09 12:20:08,12.497
19-12-09 13:20:08,11.528
19-12-09 14:20:08,12.883
19-12-09 15:20:08,13.076
19-12-09 16:20:08,12.497
19-12-09 17:20:08,11.722
19-12-09 18:20:08,10.846
19-12-09 19:20:08,9.965
19-12-09 20:20:08,9.768
19-12-09 21:20:08,9.571
19-12-09 22:20:08,9.768
19-12-09 23:20:08,9.768
19-12-10 00:20:08,9.373
19-12-10 01:20:08,8.978
19-12-10 02:20:08,8.082
19-12-10 03:20:08,8.182
19-12-10 04:20:08,8.581
19-12-10 05:20:08,8.879
19-12-10 06:20:08,7.481
19-12-10 07:20:08,7.381
19-12-10 08:20:08,6.775
19-12-10 09:20:08,8.382
19-12-10 10:20:08,9.866
19-12-10 11:20:08,12.690
19-12-10 12:20:08,16.046
19-12-10 13:20:08,17.950
19-12-10 14:20:08,16.713
19-12-10 15:20:08,14.804
19-12-10 16:20:08,13.269
19-12-10 17:20:08,11.722
19-12-10 18:20:08,10.357
19-12-10 19:20:08,9.373
19-12-10 20:20:08,8.680
19-12-10 21:20:08,7.882
19-12-10 22:20:08,7.179
19-12-10 23:20:08,6.573
19-12-11 00:20:08,6.166
19-12-11 01:20:08,5.962
19-12-11 02:20:08,5.860
19-12-11 03:20:08,5.655
19-12-11 04:20:08,5.450
19-12-11 05:20:08,5.141
19-12-11 06:20:08,4.623
19-12-11 07:20:08,4.727
19-12-11 08:20:08,5.037
19-12-11 09:20:08,6.573
19-12-11 10:20:08,8.481
19-12-11 11:20:08,11.528
19-12-11 12:20:08,13.654
19-12-11 13:20:08,14.134
19-12-11 14:20:08,14.709
19-12-11 15:20:08,13.173
19-12-11 16:20:08,12.013
19-12-11 17:20:08,10.259
19-12-11 18:20:08,8.581
19-12-11 19:20:08,7.582
19-12-11 20:20:08,6.775
19-12-11 21:20:08,6.166
19-12-11 22:20:08,5.552
19-12-11 23:20:08,5.037
19-12-12 00:20:08,4.727
19-12-12 01:20:08,4.415
19-12-12 02:20:08,4.102
19-12-12 03:20:08,3.788
19-12-12 04:20:08,3.578
19-12-12 05:20:08,3.261
19-12-12 06:20:08,3.155
19-12-12 07:20:08,3.049
19-12-12 08:20:08,3.261
19-12-12 09:20:08,4.207
19-12-12 10:20:08,6.370
19-12-12 11:20:08,10.259
19-12-12 12:20:08,14.038
19-12-12 13:20:08,16.141
19-12-12 14:20:08,15.473
19-12-12 15:20:08,13.558
19-12-12 16:20:08,12.013
19-12-12 17:20:08,10.357
19-12-12 18:20:08,8.978
19-12-12 19:20:08,7.983
19-12-12 20:20:08,7.280
19-12-12 21:20:08,6.674
19-12-12 22:20:08,6.064
19-12-12 23:20:08,5.655
19-12-13 00:20:08,5.244
19-12-13 01:20:08,4.831
19-12-13 02:20:08,4.623
19-12-13 03:20:08,4.519
19-12-13 04:20:08,4.311
19-12-13 05:20:08,4.102
19-12-13 06:20:08,3.893
19-12-13 07:20:08,3.683
19-12-13 08:20:08,3.788
19-12-13 09:20:08,4.727
19-12-13 10:20:08,6.978
19-12-13 11:20:08,10.748
19-12-13 12:20:08,14.804
19-12-13 13:20:08,17.475
19-12-13 14:20:08,16.523
19-12-13 15:20:08,14.421
19-12-13 16:20:08,13.076
19-12-13 17:20:08,11.334
19-12-13 18:20:08,9.669
19-12-13 19:20:08,8.680
19-12-13 20:20:08,7.983
19-12-13 21:20:08,7.381
19-12-13 22:20:08,6.877
19-12-13 23:20:08,6.573
19-12-14 00:20:08,6.268
19-12-14 01:20:08,5.962
19-12-14 02:20:08,5.757
19-12-14 03:20:08,5.552
19-12-14 04:20:08,5.552
19-12-14 05:20:08,5.655
19-12-14 06:20:08,5.860
19-12-14 07:20:08,5.450
19-12-14 08:20:08,5.962
19-12-14 09:20:08,6.877
19-12-14 10:20:08,8.978
19-12-14 11:20:08,12.304
19-12-14 12:20:08,15.569
19-12-14 13:20:08,17.665
19-12-14 14:20:08,16.713
19-12-14 15:20:08,14.709
19-12-14 16:20:08,13.365
19-12-14 17:20:08,11.916
19-12-14 18:20:08,10.553
19-12-14 19:20:08,9.571
19-12-14 20:20:08,8.978
19-12-14 21:20:08,8.779
19-12-14 22:20:08,8.680
19-12-14 23:20:08,8.779
19-12-15 00:20:08,8.282
19-12-15 01:20:08,8.182
19-12-15 02:20:08,8.282
19-12-15 03:20:08,8.282
19-12-15 04:20:08,8.382
19-12-15 05:20:08,8.182
19-12-15 06:20:08,7.882
19-12-15 07:20:08,7.280
19-12-15 08:20:08,7.582
19-12-15 09:20:08,8.382
19-12-15 10:20:08,9.373
19-12-15 11:20:08,11.916
19-12-15 12:20:08,14.996
19-12-15 13:20:08,16.713
19-12-15 14:20:08,15.664
19-12-15 15:20:08,13.654
19-12-15 16:20:08,12.207
19-12-15 17:20:08,10.553
19-12-15 18:20:08,9.176
19-12-15 19:20:08,7.983
19-12-15 20:20:08,7.079
19-12-15 21:20:08,6.268
19-12-15 22:20:08,5.655
19-12-15 23:20:08,5.244
19-12-16 00:20:08,5.450
19-12-16 01:20:08,4.519
19-12-16 02:20:08,3.893
19-12-16 03:20:08,3.367
19-12-16 04:20:08,3.049
19-12-16 05:20:08,2.837
19-12-16 06:20:08,2.517
19-12-16 07:20:08,2.517
19-12-16 08:20:08,2.624
19-12-16 09:20:08,3.049
19-12-16 10:20:08,4.831
19-12-16 11:20:08,8.082
19-12-16 12:20:08,11.916
19-12-16 13:20:08,14.230
19-12-16 14:20:08,13.173
19-12-16 15:20:08,10.846
19-12-16 16:20:08,9.275
19-12-16 17:20:08,7.682
19-12-16 18:20:08,6.064
19-12-16 19:20:08,4.934
19-12-16 20:20:08,4.102
19-12-16 21:20:08,3.472
19-12-16 22:20:08,2.837
19-12-16 23:20:08,2.195
19-12-17 00:20:08,1.764
19-12-17 01:20:08,1.548
19-12-17 02:20:08,1.439
19-12-17 03:20:08,1.330
19-12-17 04:20:08,1.112
19-12-17 05:20:08,1.003
19-12-17 06:20:08,0.674
19-12-17 07:20:08,0.563
19-12-17 08:20:08,0.563
19-12-17 09:20:08,0.674
19-12-17 10:20:08,0.893
19-12-17 11:20:08,4.727
19-12-17 12:20:08,8.680
19-12-17 13:20:08,10.846
19-12-17 14:20:08,9.965
19-12-17 15:20:08,8.182
19-12-17 16:20:08,6.877
19-12-17 17:20:08,5.347
19-12-17 18:20:08,4.207
19-12-17 19:20:08,3.578
19-12-17 20:20:08,2.943
19-12-17 21:20:08,2.730
19-12-17 22:20:08,2.624
19-12-17 23:20:08,2.410
19-12-18 00:20:08,2.195
19-12-18 01:20:08,1.656
19-12-18 02:20:08,1.112
19-12-18 03:20:08,1.003
19-12-18 04:20:08,0.893
19-12-18 05:20:08,0.674
19-12-18 06:20:08,0.453
19-12-18 07:20:08,0.232
19-12-18 08:20:08,0.343
19-12-18 09:20:08,0.563
19-12-18 10:20:08,0.784
19-12-18 11:20:08,5.347
19-12-18 12:20:08,8.879
19-12-18 13:20:08,12.401
19-12-18 14:20:08,11.819
19-12-18 15:20:08,9.866
19-12-18 16:20:08,8.581
19-12-18 17:20:08,6.978
19-12-18 18:20:08,5.757
19-12-18 19:20:08,5.141
19-12-18 20:20:08,4.623
19-12-18 21:20:08,4.102
19-12-18 22:20:08,3.261
19-12-18 23:20:08,2.837
19-12-19 00:20:08,2.195
19-12-19 01:20:08,1.656
19-12-19 02:20:08,1.439
19-12-19 03:20:08,1.221
19-12-19 04:20:08,1.112
19-12-19 05:20:08,1.003
19-12-19 06:20:08,0.893
19-12-19 07:20:08,0.893
19-12-19 08:20:08,0.784
19-12-19 09:20:08,0.893
19-12-19 10:20:08,2.730
19-12-19 11:20:08,6.877
19-12-19 12:20:08,11.236
19-12-19 13:20:08,14.038
19-12-19 14:20:08,13.269
19-12-19 15:20:08,11.041
19-12-19 16:20:08,9.571
19-12-19 17:20:08,7.782
19-12-19 18:20:08,5.860
19-12-19 19:20:08,4.727
19-12-19 20:20:08,3.788
19-12-19 21:20:08,3.049
19-12-19 22:20:08,2.517
19-12-19 23:20:08,1.980
19-12-20 00:20:08,1.548
19-12-20 01:20:08,1.330
19-12-20 02:20:08,1.112
19-12-20 03:20:08,0.893
19-12-20 04:20:08,0.784
19-12-20 05:20:08,0.563
19-12-20 06:20:08,0.453
19-12-20 07:20:08,0.232
19-12-20 08:20:08,0.232
19-12-20 09:20:08,0.453
19-12-20 10:20:08,0.674
19-12-20 11:20:08,5.757
19-12-20 12:20:08,10.553
19-12-20 13:20:08,13.654
19-12-20 14:20:08,12.980
19-12-20 15:20:08,10.944
19-12-20 16:20:08,9.669
19-12-20 17:20:08,7.782
19-12-20 18:20:08,6.064
19-12-20 19:20:08,5.141
19-12-20 20:20:08,3.998
19-12-20 21:20:08,3.367
19-12-20 22:20:08,2.624
19-12-20 23:20:08,2.195
19-12-21 00:20:08,1.764
19-12-21 01:20:08,1.656
19-12-21 02:20:08,1.330
19-12-21 03:20:08,1.221
19-12-21 04:20:08,0.784
19-12-21 05:20:08,1.003
19-12-21 06:20:08,0.784
19-12-21 07:20:08,0.674
19-12-21 08:20:08,0.563
19-12-21 09:20:08,0.674
19-12-21 10:20:08,2.517
19-12-21 11:20:08,7.179
19-12-21 12:20:08,26.488
19-12-21 13:20:08,25.708
19-12-21 14:20:08,22.142
19-12-21 15:20:08,19.948
19-12-21 16:20:08,18.901
19-12-21 17:20:08,18.331
19-12-21 18:20:08,17.855
19-12-21 19:20:08,17.570
19-12-21 20:20:08,17.284
19-12-21 21:20:08,17.094
19-12-21 22:20:08,16.999
19-12-21 23:20:08,16.903
19-12-22 00:20:08,16.713
19-12-22 01:20:08,16.713
19-12-22 02:20:08,16.618
19-12-22 03:20:08,16.523
19-12-22 04:20:08,16.427
19-12-22 05:20:08,16.332
19-12-22 06:20:08,16.332
19-12-22 07:20:08,16.141
19-12-22 08:20:08,16.141
19-12-22 09:20:08,16.141
19-12-22 10:20:08,17.665
19-12-22 11:20:08,17.570
19-12-22 12:20:08,17.284
19-12-22 13:20:08,17.189
19-12-22 14:20:08,17.189
19-12-22 15:20:08,17.284
19-12-22 16:20:08,17.379
19-12-22 17:20:08,17.379
19-12-22 18:20:08,17.284
19-12-22 19:20:08,17.284
19-12-22 20:20:08,17.284
19-12-22 21:20:08,17.189
19-12-22 22:20:08,17.189
19-12-22 23:20:08,17.094
19-12-23 00:20:08,16.999
19-12-23 01:20:08,16.999
19-12-23 02:20:08,16.903
19-12-23 03:20:08,16.808
19-12-23 04:20:08,16.713
19-12-23 05:20:08,16.618
19-12-23 06:20:08,16.523
19-12-23 07:20:08,16.427
19-12-23 08:20:08,16.332
19-12-23 09:20:08,16.332
19-12-23 10:20:08,17.475
